"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 21 19:18:08 ART 2024","Tue May 21 19:18:20 ART 2024","12573","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","assert Credit Accountholder already has a Tandym Account screen as debit applicant",""
"passed","Tue May 28 12:22:42 ART 2024","Tue May 28 12:23:00 ART 2024","17741","","Admin in merchant user registration flow","","","","""before each"" hook for Admin in merchant user registration flow",""
"passed","Fri Mar 08 12:35:00 ART 2024","Fri Mar 08 12:35:31 ART 2024","31482","","Test the successful Purchase completion flow as a Credit customer","","","","assert placing a first order as a Credit Applicant",""
"passed","Tue May 21 18:50:23 ART 2024","Tue May 21 18:50:25 ART 2024","1989","","Admin Login Suite","","","","Verify proper warning displays when user enters an invalid email format",""
"passed","Tue Mar 19 14:43:36 ART 2024","Tue Mar 19 14:44:06 ART 2024","30088","","Test the Capture flow of a Dual Message merchant by an admin","","","","""before all"" hook for Test the Capture flow of a Dual Message merchant by an admin",""
"passed","Tue Mar 19 14:48:37 ART 2024","Tue Mar 19 14:48:39 ART 2024","1877","","Test the successful capture of a payment on a Dual Message merchant by a merchant manager","","","","assert merchant manager can fully capture a payment",""
"passed","Tue May 28 13:51:44 ART 2024","Tue May 28 13:53:03 ART 2024","78553","","Test the successful Refund flow as an admin","","","","assert admin issues a full refund on a single message debit order",""
"passed","Tue Mar 19 14:48:01 ART 2024","Tue Mar 19 14:48:18 ART 2024","16923","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - Discount Code Multiplier campaign",""
"passed","Fri Mar 08 12:26:47 ART 2024","Fri Mar 08 12:27:06 ART 2024","19285","","Test the Capture flow of a Dual Message merchant by an admin","","","","""before each"" hook for Test the Capture flow of a Dual Message merchant by an admin",""
"passed","Fri Mar 08 12:32:43 ART 2024","Fri Mar 08 12:32:43 ART 2024","763","","Test the update of the orderId used by Shopify and custom works","","","","assert the orderId value is updated successfully",""
"passed","Tue May 21 19:17:58 ART 2024","Tue May 21 19:18:07 ART 2024","9351","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","assert Debit Accountholder already has a Tandym Account screen as debit applicant",""
"passed","Mon Mar 18 18:21:06 ART 2024","Mon Mar 18 18:21:19 ART 2024","12721","","Test Bigcommerce Post To SDK functionality","","","","assert OrderID, GrossAmount and Payment Status are properly saved in the token and properly added to the DB",""
"skipped","Fri Mar 08 12:36:12 ART 2024","Fri Mar 08 12:36:12 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - Discount Code Multiplier campaign",""
"skipped","Fri Mar 08 12:36:12 ART 2024","Fri Mar 08 12:36:12 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - Discount Code Fixed campaign",""
"passed","Fri Apr 12 11:54:16 ART 2024","Fri Apr 12 11:55:10 ART 2024","54386","","Test the successful Refund flow as an admin","","","","assert admin issues a partial refund on a single message debit order",""
"passed","Tue Mar 19 14:51:00 ART 2024","Tue Mar 19 14:51:14 ART 2024","14440","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - Discount Code Multiplier campaign",""
"failed","Tue May 21 18:59:13 ART 2024","Tue May 21 18:59:48 ART 2024","34883","","Test Registration of Accountholders","","","","Verify applicant signs up with credit at checkout and lands in manual review",""
"failed","Wed Mar 27 21:02:46 ART 2024","Wed Mar 27 21:03:22 ART 2024","35658","","Test the unsuccessful Standalone account creation flow as a Credit Accountholder","","","","assert Debit Accountholder already has a Tandym Account",""
"passed","Tue Mar 19 14:53:16 ART 2024","Tue Mar 19 14:53:31 ART 2024","15399","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - No campaigns",""
"passed","Tue May 28 13:23:13 ART 2024","Tue May 28 13:23:57 ART 2024","43937","","Test the successful capture of a payment on a Dual Message merchant by an admin","","","","""before each"" hook for Test the successful capture of a payment on a Dual Message merchant by an admin",""
"broken","Mon Apr 01 21:27:47 ART 2024","Mon Apr 01 21:27:47 ART 2024","526","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","""before each"" hook for Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points",""
"skipped","Fri Mar 08 12:36:12 ART 2024","Fri Mar 08 12:36:12 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - SKU Multiplier campaign",""
"passed","Fri Mar 08 12:26:24 ART 2024","Fri Mar 08 12:26:47 ART 2024","22530","","Test the Capture flow of a Dual Message merchant by an admin","","","","assert admin cannot capture a payment higher than the gross amount",""
"passed","Tue Mar 19 14:47:53 ART 2024","Tue Mar 19 14:47:55 ART 2024","2225","","Merchant Login Suite","","","","""before each"" hook for Merchant Login Suite",""
"passed","Thu Apr 11 11:45:19 ART 2024","Thu Apr 11 11:45:37 ART 2024","17659","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - Discount Code Fixed campaign",""
"skipped","Fri Mar 08 12:36:12 ART 2024","Fri Mar 08 12:36:12 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Percentage - Discount Code Fixed campaign",""
"passed","Tue May 21 19:17:44 ART 2024","Tue May 21 19:17:45 ART 2024","504","","Test the successful Standalone account creation flow as an Applicant","","","","""after each"" hook for Test the successful Standalone account creation flow as an Applicant",""
"passed","Tue May 28 14:00:03 ART 2024","Tue May 28 14:00:04 ART 2024","1297","","Test the successful Standalone account creation flow as an Applicant","","","","""after each"" hook for Test the successful Standalone account creation flow as an Applicant",""
"passed","Tue Mar 19 14:44:42 ART 2024","Tue Mar 19 14:45:31 ART 2024","49338","","Test Registration of Accountholders","","","","Verify applicant signs up successfully with debit at checkout",""
"passed","Tue May 28 13:18:43 ART 2024","Tue May 28 13:19:11 ART 2024","27572","","Test the Capture flow of a Dual Message merchant by an admin","","","","""before all"" hook for Test the Capture flow of a Dual Message merchant by an admin",""
"broken","Tue May 21 18:55:06 ART 2024","Tue May 21 18:55:20 ART 2024","14310","","Test the successful Refund flow as a merchant","","","","assert merchant issues a full refund on a dual message credit order",""
"passed","Thu Apr 11 11:40:58 ART 2024","Thu Apr 11 11:41:17 ART 2024","18632","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Disabled - Discount Code Fixed campaign",""
"passed","Fri Mar 08 12:30:20 ART 2024","Fri Mar 08 12:30:30 ART 2024","10468","","Merchant Registration Suite","","","","Verify admin can create a merchant entity",""
"passed","Fri Mar 08 12:30:15 ART 2024","Fri Mar 08 12:30:17 ART 2024","1810","","Admin Login Suite","","","","Verify admin cannot login with invalid OTP",""
"skipped","Fri Mar 08 12:36:12 ART 2024","Fri Mar 08 12:36:12 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Multiplier - SKU Multiplier campaign",""
"passed","Fri Mar 08 12:30:42 ART 2024","Fri Mar 08 12:30:55 ART 2024","13003","","Merchant Registration Suite","","","","Verify activate a merchant entity",""
"passed","Tue May 28 12:21:20 ART 2024","Tue May 28 12:21:26 ART 2024","5525","","Admin Login Suite","","","","Verify admin can successfully login",""
"skipped","Tue May 21 19:11:34 ART 2024","Tue May 21 19:11:34 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - No campaigns",""
"passed","Tue May 28 13:27:42 ART 2024","Tue May 28 13:28:53 ART 2024","71060","","Test Shopify Post To SDK functionality","","","","assert OrderID, GrossAmount and Payment Status are properly saved in the token and properly added to the DB - Single message",""
"passed","Tue May 21 18:50:28 ART 2024","Tue May 21 18:50:31 ART 2024","3345","","Admin Login Suite","","","","Verify admin cannot login with invalid OTP",""
"passed","Thu Apr 11 11:47:21 ART 2024","Thu Apr 11 11:47:37 ART 2024","16086","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - SKU Fixed campaign",""
"passed","Tue Mar 19 14:45:32 ART 2024","Tue Mar 19 14:45:33 ART 2024","1030","","Test Registration of Accountholders","","","","""before all"" hook for Test Registration of Accountholders",""
"passed","Fri Mar 08 12:32:48 ART 2024","Fri Mar 08 12:33:00 ART 2024","11979","","Test Registration of Accountholders","","","","Verify applicant signs up with credit at checkout and lands in manual review",""
"skipped","Fri Mar 08 12:36:12 ART 2024","Fri Mar 08 12:36:12 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - No campaigns",""
"passed","Tue May 28 12:26:05 ART 2024","Tue May 28 12:26:22 ART 2024","17603","","Test the successful Rewards creation by an admin","","","","Assert admin can set New account incentive as Instant Discount fixed",""
"passed","Tue May 28 12:20:08 ART 2024","Tue May 28 12:20:27 ART 2024","18813","","Test the successful Campaign creation by an admin","","","","assert admin creates a campaign using SKU and fixed boost",""
"passed","Thu Apr 11 01:02:29 ART 2024","Thu Apr 11 01:04:08 ART 2024","98491","","Test the successful Purchase completion in Express Checkout","","","","assert placing an order as a Debit Applicant on Express Checkout and success message includes correct merchant information",""
"passed","Tue May 28 12:42:41 ART 2024","Tue May 28 12:42:45 ART 2024","4941","","Merchant Login Suite","","","","Verify merchant can successfully login",""
"skipped","Tue May 21 19:11:34 ART 2024","Tue May 21 19:11:34 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Instant Discount Fixed - SKU Fixed campaign",""
"passed","Thu Apr 11 00:50:04 ART 2024","Thu Apr 11 00:50:17 ART 2024","13187","","Test Registration of Accountholders","","","","Verify applicant signs up with credit at checkout and lands in manual review",""
"passed","Tue May 28 12:22:42 ART 2024","Tue May 28 12:23:08 ART 2024","25576","","Admin in merchant user registration flow","","","","assert admin can remove a merchant user",""
"passed","Tue May 28 14:02:38 ART 2024","Tue May 28 14:02:39 ART 2024","1114","","Test the Standalone You're Approved screen as a Credit Applicant","","","","""after each"" hook for Test the Standalone You're Approved screen as a Credit Applicant",""
"passed","Tue Mar 19 14:47:27 ART 2024","Tue Mar 19 14:47:45 ART 2024","18398","","Test the successful Purchase completion flow as a Debit customer","","","","assert placing a 2nd+ order as a Debit Accountholder",""
"skipped","Tue May 21 19:11:34 ART 2024","Tue May 21 19:11:34 ART 2024","0","","Test the Pending Purchase Screen as a Credit Applicant - Rewards type = points","","","","assert pending purchase as Applicant - Merchant with NAI Boost Fixed - SKU Fixed campaign",""
"passed","Tue May 21 19:14:25 ART 2024","Tue May 21 19:14:25 ART 2024","55","","Test the Heidi Daus's PDP Tandym Widget","","","","should assert widget Save message on first order is correct and visible",""
"passed","Thu Apr 11 01:09:46 ART 2024","Thu Apr 11 01:09:47 ART 2024","1144","","Test the unsuccessful Standalone account creation flow as a an Accountholder","","","","""after each"" hook for Test the unsuccessful Standalone account creation flow as a an Accountholder",""
"passed","Tue Mar 19 14:47:43 ART 2024","Tue Mar 19 14:47:49 ART 2024","6368","","Test the Heidi Daus's PDP Tandym Widget","","","","""before all"" hook for Test the Heidi Daus's PDP Tandym Widget",""
"passed","Tue May 28 12:29:48 ART 2024","Tue May 28 12:29:51 ART 2024","2987","","Test Registration of Accountholders","","","","""before each"" hook for Test Registration of Accountholders",""
